"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher_1","fielder_2_1","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","barrel"
"CH",2020-09-07,91.7,-2.88,5.05,"Castro, Miguel",547180,612434,NA,"blocked_ball",NA,NA,NA,NA,14,"Bryce Harper lines out to right fielder Michael Conforto.   Rhys Hoskins to 3rd.","R","L","R","NYM","PHI","B",NA,NA,0,0,2020,-1.63,0.25,0.11,0.61,NA,656555,NA,0,10,"Top",NA,NA,NA,NA,455139,NA,NA,11.1375579190151,-133.012740954399,-5.92332325462534,-21.6854219601582,27.6534312601832,-28.0874643078259,3.15,1.61,NA,NA,NA,92.3,2200,6.8,631225,612434,455139,642086,429664,605204,665926,643446,607043,624424,-2.88,NA,NA,NA,NA,NA,NA,NA,83,1,"Changeup",7,7,7,7,7,7,7,7,"Standard","Standard",241,0,0.068,NA
"CH",2020-09-05,90.9,-2.54,5,"Castro, Miguel",516416,612434,"grounded_into_double_play","hit_into_play",NA,NA,NA,NA,7,"Jean Segura grounds into a double play, third baseman Todd Frazier to second baseman Luis Guillorme to first baseman Dominic Smith.   J.T. Realmuto out at 2nd.    Jean Segura out at 1st.","R","R","R","NYM","PHI","X",5,"ground_ball",2,2,2020,-1.41,0.17,-0.3,1.91,NA,NA,592663,1,8,"Top",98.95,166.8,NA,NA,455139,NA,NA,8.71277395514547,-132.251139888669,-2.25687790258526,-18.3084904421956,25.848686922545,-29.9033993540444,3.17,1.54,62,99.1,2,91.9,1656,6.7,631228,612434,455139,642086,641645,453943,665926,643446,607043,624424,-2.54,0.44,0.41,0,1,0,0,4,66,5,"Changeup",5,1,1,5,1,5,1,5,"Standard","Standard",248,0.022,-0.31,0
"SI",2020-09-05,98.8,-2.39,5.08,"Castro, Miguel",516416,612434,NA,"called_strike",NA,NA,NA,NA,8,"Jean Segura grounds into a double play, third baseman Todd Frazier to second baseman Luis Guillorme to first baseman Dominic Smith.   J.T. Realmuto out at 2nd.    Jean Segura out at 1st.","R","R","R","NYM","PHI","S",NA,NA,2,1,2020,-1.51,0.49,-0.04,1.76,NA,NA,592663,1,8,"Top",NA,NA,NA,NA,455139,NA,NA,9.9625978824667,-143.49551603531,-4.75193865530398,-23.2294681945181,33.0505088543753,-24.496671205027,3.02,1.54,NA,NA,NA,99.2,2046,6.6,631228,612434,455139,642086,641645,453943,665926,643446,607043,624424,-2.39,NA,NA,NA,NA,NA,NA,NA,66,4,"Sinker",5,1,1,5,1,5,1,5,"Standard","Standard",252,0,-0.077,NA
"SI",2020-09-05,98.3,-2.4,4.99,"Castro, Miguel",516416,612434,NA,"foul",NA,NA,NA,NA,13,"Jean Segura grounds into a double play, third baseman Todd Frazier to second baseman Luis Guillorme to first baseman Dominic Smith.   J.T. Realmuto out at 2nd.    Jean Segura out at 1st.","R","R","R","NYM","PHI","S",NA,NA,2,0,2020,-1.29,0.63,-1.01,2.31,NA,NA,592663,1,8,"Top",NA,NA,NA,NA,455139,NA,NA,6.77600498260923,-143.061482527726,-3.30404178381444,-19.274426298141,30.2913655889094,-22.9543091433955,3.17,1.54,NA,NA,NA,98.8,2052,6.4,631228,612434,455139,642086,641645,453943,665926,643446,607043,624424,-2.4,NA,NA,NA,NA,NA,NA,NA,66,3,"Sinker",5,1,1,5,1,5,1,5,"Standard","Standard",247,0,-0.078,NA
"SL",2020-09-05,87.6,-2.54,4.98,"Castro, Miguel",516416,612434,NA,"ball",NA,NA,NA,NA,14,"Jean Segura grounds into a double play, third baseman Todd Frazier to second baseman Luis Guillorme to first baseman Dominic Smith.   J.T. Realmuto out at 2nd.    Jean Segura out at 1st.","R","R","R","NYM","PHI","B",NA,NA,1,0,2020,0.41,-0.04,1.09,1.09,NA,NA,592663,1,8,"Top",NA,NA,NA,NA,455139,NA,NA,7.97362889284012,-127.398430087307,-3.16571297690734,2.74534427440639,26.6733323402253,-32.1071075894924,2.97,1.54,NA,NA,NA,87.9,2694,6.6,631228,612434,455139,642086,641645,453943,665926,643446,607043,624424,-2.54,NA,NA,NA,NA,NA,NA,NA,66,2,"Slider",5,1,1,5,1,5,1,5,"Standard","Standard",57,0,0.073,NA
"SL",2020-09-05,87.2,-2.39,5.09,"Castro, Miguel",516416,612434,NA,"ball",NA,NA,NA,NA,11,"Jean Segura grounds into a double play, third baseman Todd Frazier to second baseman Luis Guillorme to first baseman Dominic Smith.   J.T. Realmuto out at 2nd.    Jean Segura out at 1st.","R","R","R","NYM","PHI","B",NA,NA,0,0,2020,0.12,0.45,-0.59,3.35,NA,NA,592663,1,8,"Top",NA,NA,NA,NA,455139,NA,NA,4.07712287248955,-127.053470947614,0.963331469499103,0.561844430219198,22.5687282353525,-27.6083506979475,2.87,1.54,NA,NA,NA,87.7,2722,6.3,631228,612434,455139,642086,641645,453943,665926,643446,607043,624424,-2.39,NA,NA,NA,NA,NA,NA,NA,66,1,"Slider",5,1,1,5,1,5,1,5,"Standard","Standard",57,0,0.031,NA
"CH",2020-09-05,91.3,-2.57,5.03,"Castro, Miguel",544369,612434,"field_out","hit_into_play",NA,NA,NA,NA,7,"Didi Gregorius lines out to center fielder Brandon Nimmo.","R","L","R","NYM","PHI","X",8,"line_drive",2,2,2020,-1.42,0.38,-0.28,1.65,NA,NA,592663,0,8,"Top",119.92,46.09,NA,NA,455139,NA,NA,8.86215948872172,-132.788131803452,-3.52761926536999,-18.5970685344535,25.9725790484984,-27.0866681293666,3.36,1.67,361,94.9,26,92.1,2092,6.6,631228,612434,455139,642086,641645,453943,665926,643446,607043,624424,-2.57,0.213,0.289,0,1,0,0,5,65,5,"Changeup",5,1,1,5,1,5,1,5,"Standard","Standard",247,0.021,-0.348,0
"SI",2020-09-05,97.6,-2.36,5.14,"Castro, Miguel",544369,612434,NA,"ball",NA,NA,NA,NA,13,"Didi Gregorius lines out to center fielder Brandon Nimmo.","R","L","R","NYM","PHI","B",NA,NA,1,2,2020,-1.38,0.73,-1.98,2.15,NA,NA,592663,0,8,"Top",NA,NA,NA,NA,455139,NA,NA,4.21654931014,-142.134049759978,-4.24743310745418,-19.7325260988447,32.3702894544023,-21.5058406506096,3.21,1.67,NA,NA,NA,97.7,2024,6.3,631228,612434,455139,642086,641645,453943,665926,643446,607043,624424,-2.36,NA,NA,NA,NA,NA,NA,NA,65,4,"Sinker",5,1,1,5,1,5,1,5,"Standard","Standard",234,0,0.069,NA
"CH",2020-09-05,93.9,-2.52,5.19,"Castro, Miguel",544369,612434,NA,"ball",NA,NA,NA,NA,14,"Didi Gregorius lines out to center fielder Brandon Nimmo.","R","L","R","NYM","PHI","B",NA,NA,0,2,2020,-1.44,0.31,0.8,1.44,NA,NA,592663,0,8,"Top",NA,NA,NA,NA,455139,NA,NA,11.8540271227074,-136.331376481908,-4.75287431773536,-20.4124902886405,26.6925618433293,-27.4463971995112,3.25,1.67,NA,NA,NA,94.9,2033,6.7,631228,612434,455139,642086,641645,453943,665926,643446,607043,624424,-2.52,NA,NA,NA,NA,NA,NA,NA,65,3,"Changeup",5,1,1,5,1,5,1,5,"Standard","Standard",235,0,0.003,NA
"CH",2020-09-05,91.4,-2.44,5.12,"Castro, Miguel",544369,612434,NA,"called_strike",NA,NA,NA,NA,9,"Didi Gregorius lines out to center fielder Brandon Nimmo.","R","L","R","NYM","PHI","S",NA,NA,0,1,2020,-1.49,0.2,0.63,1.81,NA,NA,592663,0,8,"Top",NA,NA,NA,NA,455139,NA,NA,10.9828939148534,-132.676380926185,-2.91354065786784,-19.8884259817739,26.2430907532394,-29.3811118683522,3.28,1.67,NA,NA,NA,92,2044,6.6,631228,612434,455139,642086,641645,453943,665926,643446,607043,624424,-2.44,NA,NA,NA,NA,NA,NA,NA,65,2,"Changeup",5,1,1,5,1,5,1,5,"Standard","Standard",237,0,-0.067,NA
"SI",2020-09-05,98.5,-2.48,5.18,"Castro, Miguel",544369,612434,NA,"called_strike",NA,NA,NA,NA,5,"Didi Gregorius lines out to center fielder Brandon Nimmo.","R","L","R","NYM","PHI","S",NA,NA,0,0,2020,-1.56,0.57,0.1,2.55,NA,NA,592663,0,8,"Top",NA,NA,NA,NA,455139,NA,NA,10.6379551924935,-142.978918790457,-3.00161569425376,-23.8576615002536,33.2133227291095,-23.7889608224946,3.32,1.67,NA,NA,NA,98.7,2137,6.5,631228,612434,455139,642086,641645,453943,665926,643446,607043,624424,-2.48,NA,NA,NA,NA,NA,NA,NA,65,1,"Sinker",5,1,1,5,1,5,1,5,"Standard","Standard",245,0,-0.049,NA
"SI",2020-09-05,97.9,-2.32,5.1,"Castro, Miguel",592663,612434,"single","hit_into_play",NA,NA,NA,NA,6,"Phillies challenged (play at 1st), call on the field was overturned: J.T. Realmuto singles on a ground ball to shortstop Andres Gimenez.","R","R","R","NYM","PHI","X",6,"ground_ball",3,1,2020,-1.57,0.6,0.74,2.8,NA,NA,NA,0,8,"Top",116.87,164.53,NA,NA,455139,NA,NA,11.8686230523068,-142.040389298447,-2.10300457967802,-23.9160493625298,32.4400990011613,-23.7348265177261,3.55,1.62,2,72.3,-57,97.9,2297,6.5,631228,612434,455139,642086,641645,453943,665926,643446,607043,624424,-2.32,0.253,0.228,0.9,1,1,0,2,64,5,"Sinker",5,1,1,5,1,5,1,5,"Standard","Standard",247,-0.022,0.234,0
"SI",2020-09-05,99,-2.24,5.11,"Castro, Miguel",592663,612434,NA,"called_strike",NA,NA,NA,NA,2,"Phillies challenged (play at 1st), call on the field was overturned: J.T. Realmuto singles on a ground ball to shortstop Andres Gimenez.","R","R","R","NYM","PHI","S",NA,NA,3,0,2020,-1.59,0.7,-0.23,3.19,NA,NA,NA,0,8,"Top",NA,NA,NA,NA,455139,NA,NA,9.1943676298529,-143.842466005444,-1.45545389176405,-24.1609028715887,33.2933780944036,-22.3238528606058,3.42,1.62,NA,NA,NA,99.2,2224,6.5,631228,612434,455139,642086,641645,453943,665926,643446,607043,624424,-2.24,NA,NA,NA,NA,NA,NA,NA,64,4,"Sinker",5,1,1,5,1,5,1,5,"Standard","Standard",244,0,-0.077,NA
"SI",2020-09-05,97.3,-2.38,5.02,"Castro, Miguel",592663,612434,NA,"ball",NA,NA,NA,NA,14,"Phillies challenged (play at 1st), call on the field was overturned: J.T. Realmuto singles on a ground ball to shortstop Andres Gimenez.","R","R","R","NYM","PHI","B",NA,NA,2,0,2020,-1.78,0.34,1.82,1.73,NA,NA,NA,0,8,"Top",NA,NA,NA,NA,455139,NA,NA,15.3186143814379,-140.888265853236,-4.06165581225954,-27.1106130694395,31.4817860546183,-26.8589236252355,3.35,1.62,NA,NA,NA,97.2,2332,6.5,631228,612434,455139,642086,641645,453943,665926,643446,607043,624424,-2.38,NA,NA,NA,NA,NA,NA,NA,64,3,"Sinker",5,1,1,5,1,5,1,5,"Standard","Standard",243,0,0.14,NA
"SI",2020-09-05,97.8,-2.3,5.12,"Castro, Miguel",592663,612434,NA,"ball",NA,NA,NA,NA,12,"Phillies challenged (play at 1st), call on the field was overturned: J.T. Realmuto singles on a ground ball to shortstop Andres Gimenez.","R","R","R","NYM","PHI","B",NA,NA,1,0,2020,-1.44,0.79,2.09,2.51,NA,NA,NA,0,8,"Top",NA,NA,NA,NA,455139,NA,NA,15.1405589133932,-141.658006522204,-3.35590818100951,-22.6633205320477,29.5347752784574,-20.9217122853258,3.37,1.62,NA,NA,NA,98.1,2219,6.5,631228,612434,455139,642086,641645,453943,665926,643446,607043,624424,-2.3,NA,NA,NA,NA,NA,NA,NA,64,2,"Sinker",5,1,1,5,1,5,1,5,"Standard","Standard",250,0,0.06,NA
"SI",2020-09-05,97.1,-2.21,5.16,"Castro, Miguel",592663,612434,NA,"ball",NA,NA,NA,NA,14,"Phillies challenged (play at 1st), call on the field was overturned: J.T. Realmuto singles on a ground ball to shortstop Andres Gimenez.","R","R","R","NYM","PHI","B",NA,NA,0,0,2020,-1.45,0.71,1.92,2.39,NA,NA,NA,0,8,"Top",NA,NA,NA,NA,455139,NA,NA,14.4366342023805,-140.654398992968,-3.50866380551534,-22.4954069830331,30.4103574951499,-22.114127749668,3.25,1.62,NA,NA,NA,97.6,2238,6.7,631228,612434,455139,642086,641645,453943,665926,643446,607043,624424,-2.21,NA,NA,NA,NA,NA,NA,NA,64,1,"Sinker",5,1,1,5,1,5,1,5,"Standard","Standard",246,0,0.041,NA
"SI",2020-09-03,96.4,-2.31,5,"Castro, Miguel",543309,612434,"field_out","hit_into_play",NA,NA,NA,NA,7,"Kyle Higashioka flies out to right fielder Michael Conforto.","R","R","R","NYM","NYY","X",9,"fly_ball",2,2,2020,-1.32,0.6,-0.29,1.87,570482,458731,NA,2,7,"Top",176.84,73.3,NA,NA,455139,NA,NA,8.43856560738521,-140.138272432345,-4.13644332402807,-19.296996294377,30.784946243489,-23.5053796342782,3.41,1.56,321,88.9,28,97.1,2366,6.7,631234,612434,455139,624413,643446,453943,642708,642086,545350,624424,-2.31,0.06,0.068,0,1,0,0,3,61,5,"Sinker",4,6,6,4,6,4,6,4,"Standard","Standard",240,0.038,-0.469,0
"SL",2020-09-03,87.4,-2.43,5.04,"Castro, Miguel",543309,612434,NA,"ball",NA,NA,NA,NA,14,"Kyle Higashioka flies out to right fielder Michael Conforto.","R","R","R","NYM","NYY","B",NA,NA,1,2,2020,0.11,0.3,0.67,1.34,570482,458731,NA,2,7,"Top",NA,NA,NA,NA,455139,NA,NA,7.28687939929084,-127.18342826936,-3.47652185059483,-0.107816037715299,22.4732447425866,-28.4103190767184,3.3,1.56,NA,NA,NA,88.2,2900,6.5,631234,612434,455139,624413,643446,453943,642708,642086,545350,624424,-2.43,NA,NA,NA,NA,NA,NA,NA,61,4,"Slider",4,6,6,4,6,4,6,4,"Standard","Standard",238,0,0.11,NA
"SI",2020-09-03,96.8,-2.27,4.9,"Castro, Miguel",543309,612434,NA,"called_strike",NA,NA,NA,NA,9,"Kyle Higashioka flies out to right fielder Michael Conforto.","R","R","R","NYM","NYY","S",NA,NA,1,1,2020,-1.51,0.16,0.74,1.94,570482,458731,NA,2,7,"Top",NA,NA,NA,NA,455139,NA,NA,11.4920637957526,-140.578060261667,-2.73377066040144,-22.5156854261712,29.733515688376,-29.6540904981418,3.29,1.56,NA,NA,NA,97.2,2301,6.5,631234,612434,455139,624413,643446,453943,642708,642086,545350,624424,-2.27,NA,NA,NA,NA,NA,NA,NA,61,3,"Sinker",4,6,6,4,6,4,6,4,"Standard","Standard",244,0,-0.172,NA
"SL",2020-09-03,87.9,-2.53,5.09,"Castro, Miguel",543309,612434,NA,"ball",NA,NA,NA,NA,13,"Kyle Higashioka flies out to right fielder Michael Conforto.","R","R","R","NYM","NYY","B",NA,NA,0,1,2020,-0.17,0.31,-1.07,2.16,570482,458731,NA,2,7,"Top",NA,NA,NA,NA,455139,NA,NA,3.90596523417289,-127.968284878523,-1.64473932941972,-2.69094334500626,26.0132820353714,-28.6320139097417,3.32,1.52,NA,NA,NA,88.2,2773,6.4,631234,612434,455139,624413,643446,453943,642708,642086,545350,624424,-2.53,NA,NA,NA,NA,NA,NA,NA,61,2,"Slider",4,6,6,4,6,4,6,4,"Standard","Standard",101,0,0.025,NA
"SI",2020-09-03,97.9,-2.49,5.09,"Castro, Miguel",543309,612434,NA,"called_strike",NA,NA,NA,NA,5,"Kyle Higashioka flies out to right fielder Michael Conforto.","R","R","R","NYM","NYY","S",NA,NA,0,0,2020,-1.42,0.81,0.16,2.73,570482,458731,NA,2,7,"Top",NA,NA,NA,NA,455139,NA,NA,10.5138925219008,-142.226508026808,-2.79987198565506,-21.6957492459761,30.6326053764593,-20.6501628543471,3.35,1.56,NA,NA,NA,98.8,2244,6.8,631234,612434,455139,624413,643446,453943,642708,642086,545350,624424,-2.49,NA,NA,NA,NA,NA,NA,NA,61,1,"Sinker",4,6,6,4,6,4,6,4,"Standard","Standard",242,0,-0.119,NA
"CH",2020-09-03,92,-2.5,5.1,"Castro, Miguel",458731,612434,"double","hit_into_play",NA,NA,NA,NA,8,"Brett Gardner doubles (4) on a ground ball to right fielder Michael Conforto.   Mike Ford scores.    Gio Urshela to 3rd.","R","L","R","NYM","NYY","X",9,"ground_ball",2,1,2020,-1.45,0.33,0.18,1.83,645801,NA,570482,2,7,"Top",162.12,112.05,NA,NA,455139,NA,NA,9.97863294343571,-133.606339435973,-3.17891343356127,-19.4649645857141,28.054165390624,-27.6698915351287,3.09,1.51,12,84.7,-8,92.6,2016,6.7,631234,612434,455139,624413,643446,453943,642708,642086,545350,624424,-2.5,0.113,0.102,1.25,1,1,1,2,60,4,"Changeup",4,5,5,4,6,4,6,4,"Standard","Standard",246,-0.129,1.444,0
"SI",2020-09-03,96.6,-2.4,4.91,"Castro, Miguel",458731,612434,NA,"ball",NA,NA,NA,NA,14,"Brett Gardner doubles (4) on a ground ball to right fielder Michael Conforto.   Mike Ford scores.    Gio Urshela to 3rd.","R","L","R","NYM","NYY","B",NA,NA,1,1,2020,-1.49,0.36,1.08,1.69,645801,NA,570482,2,7,"Top",NA,NA,NA,NA,455139,NA,NA,12.7484928441359,-140.03612306668,-3.82044706473303,-22.4455041413942,31.5276353540446,-26.7108802317489,3.15,1.5,NA,NA,NA,97.2,2338,6.8,631234,612434,455139,624413,643446,453943,642708,642086,545350,624424,-2.4,NA,NA,NA,NA,NA,NA,NA,60,3,"Sinker",4,5,5,4,5,4,5,4,"Standard","Standard",247,0,0.043,NA
"SI",2020-09-03,96.6,-2.55,5.08,"Castro, Miguel",458731,612434,NA,"ball",NA,NA,NA,NA,1,"Brett Gardner doubles (4) on a ground ball to right fielder Michael Conforto.   Mike Ford scores.    Gio Urshela to 3rd.","R","L","R","NYM","NYY","B",NA,NA,0,1,2020,-1.3,1.01,-0.8,2.78,645801,NA,570482,2,7,"Top",NA,NA,NA,NA,455139,NA,NA,7.63689830180979,-140.556766635065,-2.86980665840149,-18.9225961930576,31.3282728527481,-18.3730519617344,3.19,1.58,NA,NA,NA,97,2360,6.5,631234,612434,455139,624413,643446,453943,642708,642086,545350,624424,-2.55,NA,NA,NA,NA,NA,NA,NA,60,2,"Sinker",4,5,5,4,5,4,5,4,"Standard","Standard",235,0,0.064,NA
"SI",2020-09-03,97.3,-2.55,4.99,"Castro, Miguel",458731,612434,NA,"foul",NA,NA,NA,NA,2,"Brett Gardner doubles (4) on a ground ball to right fielder Michael Conforto.   Mike Ford scores.    Gio Urshela to 3rd.","R","L","R","NYM","NYY","S",NA,NA,0,0,2020,-1.27,0.47,0.07,2.86,645801,NA,570482,2,7,"Top",NA,NA,NA,NA,455139,NA,NA,9.96185009609687,-141.435108623,-1.28241835480106,-19.2488062248288,31.4760514000765,-25.7252394252067,3.09,1.51,318,90.3,36,97.9,2139,6.6,631234,612434,455139,624413,643446,453943,642708,642086,545350,624424,-2.55,NA,NA,NA,NA,NA,NA,NA,60,1,"Sinker",4,5,5,4,5,4,5,4,"Standard","Standard",239,0,-0.071,NA
"SI",2020-09-03,99.7,-2.44,4.92,"Castro, Miguel",570482,612434,"single","hit_into_play",NA,NA,NA,NA,8,"Gio Urshela singles on a sharp ground ball to left fielder Dominic Smith.   Aaron Hicks scores.    Mike Ford to 3rd.","R","R","R","NYM","NYY","X",7,"ground_ball",1,1,2020,-1.63,0.54,-0.22,1.85,NA,543305,645801,2,7,"Top",90.72,140.88,NA,NA,455139,NA,NA,9.96462122978983,-144.813720281024,-4.3285742664698,-25.2687234054256,34.2321639977178,-23.70695969358,3.37,1.59,78,105,3,100.1,2396,6.7,631234,612434,455139,624413,643446,453943,642708,642086,545350,624424,-2.44,0.58,0.535,0.9,1,1,0,4,59,3,"Sinker",4,4,4,4,5,4,5,4,"Standard","Standard",242,-0.211,0.945,0
"SL",2020-09-03,87.6,-2.54,5,"Castro, Miguel",570482,612434,NA,"called_strike",NA,NA,NA,NA,6,"Gio Urshela singles on a sharp ground ball to left fielder Dominic Smith.   Aaron Hicks scores.    Mike Ford to 3rd.","R","R","R","NYM","NYY","S",NA,NA,1,0,2020,0.2,0.43,0.38,2.49,NA,543305,645801,2,7,"Top",NA,NA,NA,NA,455139,NA,NA,6.64109260053755,-127.591414331006,-0.946769593381094,1.14219367721211,21.2635794058838,-27.4354603734773,3.23,1.59,NA,NA,NA,88.6,2919,6.4,631234,612434,455139,624413,643446,453943,642708,642086,545350,624424,-2.54,NA,NA,NA,NA,NA,NA,NA,59,2,"Slider",4,4,4,4,4,4,4,4,"Standard","Standard",253,0,-0.103,NA
"SL",2020-09-03,88.4,-2.43,4.99,"Castro, Miguel",570482,612434,NA,"ball",NA,NA,NA,NA,14,"Gio Urshela singles on a sharp ground ball to left fielder Dominic Smith.   Aaron Hicks scores.    Mike Ford to 3rd.","R","R","R","NYM","NYY","B",NA,NA,0,0,2020,0.29,0.28,1.53,0.89,NA,543305,645801,2,7,"Top",NA,NA,NA,NA,455139,NA,NA,9.09163780869481,-128.594720897887,-4.58011893540476,1.5488597438077,23.4219145551518,-28.3351095420453,3.39,1.59,NA,NA,NA,89.1,2972,6.5,631234,612434,455139,624413,643446,453943,642708,642086,545350,624424,-2.43,NA,NA,NA,NA,NA,NA,NA,59,1,"Slider",4,4,4,4,4,4,4,4,"Standard","Standard",240,0,0.055,NA
"CH",2020-09-03,92.9,-2.46,5.04,"Castro, Miguel",645801,612434,"walk","ball",NA,NA,NA,NA,13,"Mike Ford walks.","R","L","R","NYM","NYY","B",NA,NA,3,0,2020,-1.51,0.11,-1.48,1.59,NA,543305,NA,2,7,"Top",NA,NA,NA,NA,455139,NA,NA,5.87533515677328,-135.268825806502,-3.34259077679176,-19.8329940769573,28.4418130948442,-30.3367518026869,3.33,1.54,NA,NA,NA,93.6,1843,6.6,631234,612434,455139,624413,643446,453943,642708,642086,545350,624424,-2.46,NA,NA,0.7,1,0,0,NA,58,4,"Changeup",4,4,4,4,4,4,4,4,"Strategic","Standard",245,-0.012,0.009,NA
"CH",2020-09-03,91.8,-2.59,5.03,"Castro, Miguel",645801,612434,NA,"ball",NA,NA,NA,NA,13,"Mike Ford walks.","R","L","R","NYM","NYY","B",NA,NA,2,0,2020,-1.47,0.17,-1.85,1.65,NA,543305,NA,2,7,"Top",NA,NA,NA,NA,455139,NA,NA,5.1156578798954,-133.686966003313,-3.12519319522168,-18.760268488028,27.7527827849149,-29.6956051808185,3.28,1.49,NA,NA,NA,92.6,1823,6.7,631234,612434,455139,624413,643446,453943,642708,642086,545350,624424,-2.59,NA,NA,NA,NA,NA,NA,NA,58,3,"Changeup",4,4,4,4,4,4,4,4,"Strategic","Standard",240,0,0.045,NA
"SL",2020-09-03,86.7,-2.66,5,"Castro, Miguel",645801,612434,NA,"ball",NA,NA,NA,NA,14,"Mike Ford walks.","R","L","R","NYM","NYY","B",NA,NA,1,0,2020,0.07,0.2,1.32,1.35,NA,543305,NA,2,7,"Top",NA,NA,NA,NA,455139,NA,NA,9.45021389437197,-126.132572522819,-3.03705274568362,-0.938637692541448,22.1344537835275,-29.6808532333975,3.27,1.49,NA,NA,NA,87.7,2858,6.6,631234,612434,455139,624413,643446,453943,642708,642086,545350,624424,-2.66,NA,NA,NA,NA,NA,NA,NA,58,2,"Slider",4,4,4,4,4,4,4,4,"Strategic","Standard",66,0,0.06,NA
"SI",2020-09-03,98.8,-2.45,5.05,"Castro, Miguel",645801,612434,NA,"ball",NA,NA,NA,NA,14,"Mike Ford walks.","R","L","R","NYM","NYY","B",NA,NA,0,0,2020,-1.32,0.72,0.51,0.9,NA,NA,543305,2,7,"Top",NA,NA,NA,NA,455139,NA,NA,11.1715159094183,-143.366665259652,-7.59812476934045,-20.7823963187722,31.0629351665034,-20.5780678784436,3.18,1.41,NA,NA,NA,99.3,2366,6.6,631234,612434,455139,624413,643446,453943,642708,642086,545350,624424,-2.45,NA,NA,NA,NA,NA,NA,NA,58,1,"Sinker",4,4,4,4,4,4,4,4,"Infield shift","Standard",244,-0.022,0.033,NA
"CH",2020-09-03,92.7,-2.4,4.96,"Castro, Miguel",640449,612434,"strikeout","swinging_strike",NA,NA,NA,NA,8,"Clint Frazier strikes out swinging.","R","R","R","NYM","NYY","S",2,NA,1,2,2020,-1.4,0.24,-0.28,1.66,NA,NA,543305,1,7,"Top",NA,NA,NA,NA,455139,NA,NA,8.60628374684082,-134.769896896187,-3.23259362947046,-18.8943075815334,26.4839606063279,-28.7463429450606,3.41,1.61,NA,NA,NA,94.1,2056,7,631234,612434,455139,624413,643446,453943,642708,642086,545350,624424,-2.4,NA,NA,0,1,0,0,NA,57,5,"Changeup",4,4,4,4,4,4,4,4,"Standard","Standard",241,0.049,-0.206,NA
"SL",2020-09-03,88.1,-2.62,4.86,"Castro, Miguel",640449,612434,NA,"blocked_ball",NA,NA,NA,NA,14,"Clint Frazier strikes out swinging.","R","R","R","NYM","NYY","B",NA,NA,0,2,2020,0.65,0.4,1.06,0.66,NA,NA,543305,1,7,"Top",NA,NA,NA,NA,455139,NA,NA,7.65168848468885,-128.181268701303,-5.06977783949369,5.97722126975688,21.8023929137728,-26.9612631603242,3.41,1.52,NA,NA,NA,89.3,3024,6.6,631234,612434,455139,624413,643446,453943,642708,642086,545350,624424,-2.62,NA,NA,NA,NA,NA,NA,NA,57,4,"Slider",4,4,4,4,4,4,4,4,"Standard","Standard",102,0,0.016,NA
"SL",2020-09-03,86.5,-2.39,4.98,"Castro, Miguel",640449,612434,NA,"foul",NA,NA,NA,NA,8,"Clint Frazier strikes out swinging.","R","R","R","NYM","NYY","S",NA,NA,0,2,2020,0.43,0.33,-0.16,1.87,NA,NA,543305,1,7,"Top",NA,NA,NA,NA,455139,NA,NA,4.45757438057088,-126.045129876799,-2.01153248242377,3.92074466201032,21.1558056343243,-28.456612600586,3.41,1.61,3,71,-36,87.6,2913,6.5,631234,612434,455139,624413,643446,453943,642708,642086,545350,624424,-2.39,NA,NA,NA,NA,NA,NA,NA,57,3,"Slider",4,4,4,4,4,4,4,4,"Standard","Standard",246,0,0,NA
"SL",2020-09-03,89.3,-2.6,4.99,"Castro, Miguel",640449,612434,NA,"called_strike",NA,NA,NA,NA,9,"Clint Frazier strikes out swinging.","R","R","R","NYM","NYY","S",NA,NA,0,1,2020,0.27,0.1,0.8,2.05,NA,NA,543305,1,7,"Top",NA,NA,NA,NA,455139,NA,NA,7.84605128494382,-129.894700615123,-1.43650842584134,1.34109924851096,27.9725162919049,-30.8975420495386,3.45,1.61,NA,NA,NA,89.8,2984,6.7,631234,612434,455139,624413,643446,453943,642708,642086,545350,624424,-2.6,NA,NA,NA,NA,NA,NA,NA,57,2,"Slider",4,4,4,4,4,4,4,4,"Standard","Standard",254,0,-0.059,NA
